date,ndvi
2008-05-24,0.4422701715550635
2008-06-09,0.38909870345481834
2008-06-25,0.39110539963633467
2008-07-11,0.371812119535141
2008-07-27,0.33515221756660585
2008-08-12,0.3396980709937543
2008-08-28,0.33886115898489977
2008-09-13,0.2878510870424539
2008-09-29,0.3062098268637836
2008-10-15,0.3726712467388725
2008-10-31,0.3379671642969982
2008-11-16,0.4198159557661927
2008-12-02,0.41902335835638105
2008-12-18,0.13046290003951008
2009-01-01,0.4642453080568719
2009-01-17,0.2198894786729857
2009-02-02,0.3608659577832238
2009-02-18,0.44386896197327835
2009-03-06,0.47254575855798875
2009-03-22,0.45575812317179204
2009-04-07,0.4704750968456003
2009-04-23,0.48545149023638207
2009-05-09,0.44124616175191694
2009-05-25,0.42515823385247825
2009-06-10,0.4661734682583603
2009-06-26,0.4206965530872004
2009-07-12,0.39441391414341037
2009-07-28,0.4011252905368013
2009-08-13,0.38405225709542234
2009-08-29,0.34977628271009553
2009-09-14,0.36828529528025916
2009-09-30,0.403559198355601
2009-10-16,0.45633272986006784
2009-11-01,0.4292913902053712
2009-11-17,0.43709427330173767
2009-12-03,0.48124940339786654
2009-12-19,0.45237446858949054
2010-01-01,0.4433818799368086
2010-01-17,0.449576279620853
2010-02-02,0.3960410625345875
2010-02-18,0.38516191003241335
2010-03-06,0.42585812317179206
2010-03-22,0.4559716024982209
2010-04-07,0.46419988141355034
2010-04-23,0.4290116768123962
2010-05-09,0.43363246896987895
2010-05-25,0.45070174717368944
2010-06-10,0.41352355126887486
2010-06-26,0.39719936753893575
2010-07-12,0.34247537354731594
2010-07-28,0.3604571902917226
2010-08-13,0.3495063957625108
2010-08-29,0.3183027670171554
2010-09-14,0.24336426594987737
2010-09-30,0.3755328958810972
2010-10-16,0.36647959522491885
2010-11-01,0.17990868878357028
2010-11-17,0.40244721169036324
2010-12-03,0.4799470564994075
2010-12-19,0.48874075859344146
2011-01-01,0.4829543285939966
2011-01-17,0.46633004739336475
2011-02-02,0.4266345719029171
2011-02-18,0.44189199146177544
2011-03-06,0.4960934777452761
2011-03-22,0.4731317653569451
2011-04-07,0.5162668748517666
2011-04-23,0.5025460194481775
2011-05-09,0.47835582259467135
2011-05-25,0.42536146730966845
2011-06-10,0.4408595462091864
2011-06-26,0.396968218831528
2011-07-12,0.39167774527630633
2011-07-28,0.3789945924579016
2011-08-13,0.35415379081350296
2011-08-29,0.340059301130524
2011-09-14,0.34985870029251326
2011-09-30,0.32060324926871675
2011-10-16,0.39342654755316614
2011-11-01,0.34767764612954183
2011-11-17,0.30699027646129523
2011-12-03,0.4722712287633349
2011-12-19,0.4016141367048598
2012-01-01,0.47848340442338055
2012-01-17,0.49545940758293816
2012-02-02,0.49026326191793795
2012-02-18,0.4066704324452524
2012-03-05,0.3819006798956438
2012-03-21,0.40181280733654823
2012-04-06,0.44526591825440726
2012-04-22,0.44560743141750325
2012-05-08,0.4399732389912243
2012-05-24,0.4249542572535377
2012-06-09,0.45795417819590456
2012-06-25,0.4159125227290694
2012-07-11,0.4085053205787017
2012-07-27,0.35393270614277794
2012-08-12,0.3317462645268398
2012-08-28,0.32949585738002996
2012-09-13,0.317814325243102
2012-09-29,0.29563695944343427
2012-10-15,0.3129163886473238
2012-10-31,0.4172765165876776
2012-11-16,0.4424553949447077
2012-12-02,0.4236078546029239
2012-12-18,0.4704785697352826
2013-01-01,0.379302045813586
2013-01-17,0.3531912875197472
2013-02-02,0.44317602972566966
2013-02-18,0.5000514586133289
2013-03-06,0.42062130603209724
2013-03-22,0.49674228792789915
2013-04-07,0.4562144438295516
2013-04-23,0.44195580678314483
2013-05-09,0.3958512609692464
2013-05-25,0.42380830895722976
2013-06-10,0.39968402245236767
2013-06-26,0.40538514507075646
2013-07-12,0.38297796663767886
2013-07-28,0.35951371649932773
2013-08-13,0.37663642185152973
2013-08-29,0.332329875879516
2013-09-14,0.34828460747885204
2013-09-30,0.2699718317653569
2013-10-16,0.3538417108071783
2013-11-01,0.3664868246445497
2013-11-17,0.39442699052132674
2013-12-03,0.42600461477676815
2013-12-19,0.4488501777953379
2014-01-01,0.454313428120063
2014-01-17,0.36445586887835696
2014-02-02,0.39257516799747005
2014-02-18,0.38990689382559873
2014-03-06,0.4542249110601626
2014-03-22,0.38435296861411955
2014-04-07,0.4453388568266266
2014-04-23,0.44359301130524137
2014-05-09,0.42131076764961656
2014-05-25,0.4102883152818403
2014-06-10,0.39223450075104743
2014-06-26,0.35084436714364764
2014-07-12,0.35771785121353455
2014-07-28,0.3481507075658153
2014-08-13,0.3302285951458611
2014-08-29,0.308826096924658
2014-09-14,0.31659286109573875
2014-09-30,0.3121361056209976
2014-10-16,0.28243080875958565
2014-11-01,0.27419675355450235
2014-11-17,0.3256087835703
2014-12-03,0.3938263295140262
2014-12-19,0.41172486764124877
2015-01-01,0.39046329383886236
2015-01-17,0.3784420221169035
2015-02-02,0.273374195588584
2015-02-18,0.38737983239781787
2015-03-06,0.41356401296545164
2015-03-22,0.42864694442248386
2015-04-07,0.4164112657127043
2015-04-23,0.427967119930429
2015-05-09,0.4068888133449283
2015-05-25,0.41084470709146964
2015-06-10,0.41497337338920054
2015-06-26,0.3784657601391413
2015-07-12,0.3651260890188947
2015-07-28,0.35468822041268083
2015-08-13,0.34936636097715223
2015-08-29,0.3230965530872005
2015-09-14,0.33853138588030657
2015-09-30,0.31885376709621305
2015-10-16,0.3384784884180566
2015-11-01,0.3835992101105843
2015-11-17,0.19929045813586088
2015-12-03,0.33260087712366665
2015-12-19,0.41575158435401055
2016-01-01,0.38799191943127953
2016-01-17,0.4189016982622432
2016-02-02,0.39051938493161503
2016-02-18,0.27971830184204266
2016-03-05,0.4223849078978572
2016-03-21,0.4590679500355758
2016-04-06,0.415274409044193
2016-04-22,0.4156279231559805
2016-05-08,0.40667848051229327
2016-05-24,0.38430302000158106
2016-06-09,0.3981607083563918
2016-06-25,0.38834488892402547
2016-07-11,0.36214615384615373
2016-07-27,0.34997772155901646
2016-08-12,0.3136851529765197
2016-08-28,0.32161789074235103
2016-09-13,0.33167736579966783
2016-09-29,0.34334804332358276
2016-10-15,0.34651445964107824
2016-10-31,0.356393372827804
2016-11-16,0.3900973775671404
2016-12-02,0.4031631687080206
2016-12-18,0.43014702489134743
2017-01-01,0.4115748894154818
2017-01-17,0.43004655608214826
2017-02-02,0.42157483595541134
2017-02-18,0.41843124357656714
2017-03-06,0.396448074946636
2017-03-22,0.4107070756581546
2017-04-07,0.40414994861253833
2017-04-23,0.4216333465096053
2017-05-09,0.4146627243260336
2017-05-25,0.4076454423274566
2017-06-10,0.3880333781326585
2017-06-26,0.39875663688829144
2017-07-12,0.3789904340264052
2017-07-28,0.34438187208474963
2017-08-13,0.3027962210451418
2017-08-29,0.306301367697051
2017-09-14,0.3023711202466597
2017-09-30,0.3231135030437188
2017-10-16,0.33941670487785586
2017-11-01,0.41712597156398096
2017-11-17,0.3774405450236965
2017-12-03,0.44633691031212963
2017-12-19,0.400470794152509
2018-01-01,0.42566943127962076
2018-01-17,0.41526454186413886
2018-02-02,0.40548699501936897
2018-02-18,0.45833987667009235
2018-03-06,0.43811982765436
2018-03-22,0.4085742351174005
2018-04-07,0.3440255198039369
2018-04-23,0.41926550715471556
2018-05-09,0.447014246185469
2018-05-25,0.4025791129733574
2018-06-10,0.41113855640762104
2018-06-26,0.3837557514428017
2018-07-12,0.3322179539884575
2018-07-28,0.3876189343031068
2018-08-13,0.3997600521780376
2018-08-29,0.359479524073049
2018-09-14,0.43042978891611966
2018-09-30,0.3687762115582258
2018-10-16,0.41835058107360257
2018-11-01,0.3616769273301736
2018-11-17,0.43240704581358597
2018-12-03,0.40935481627815096
2018-12-19,0.443331924140656
2019-01-01,0.4080986018957345
2019-01-17,0.38108115323854663
2019-02-02,0.38289490868843373
2019-02-18,0.4473080401612774
2019-03-06,0.410609573879358
2019-03-22,0.4352943710965292
2019-04-07,0.43466987904182125
2019-04-23,0.4281672543284052
2019-05-09,0.4443991145545101
2019-05-25,0.4048683611352676
2019-06-10,0.4138510949482169
2019-06-26,0.3809672780456952
2019-07-12,0.3491926476401295
2019-07-28,0.35343218436240015
2019-08-13,0.31160610324926846
2019-08-29,0.31794707882046
2019-09-14,0.29765696893035015
2019-09-30,0.20078337417977696
2019-10-16,0.30932539331172426
2019-11-01,0.33689868878357027
2019-11-17,0.4157171721958924
2019-12-03,0.3474886448044253
2019-12-19,0.4215832240221258
2020-01-01,0.3912911848341232
2020-01-17,0.39203836492891
2020-02-02,0.44122924341845193
2020-02-18,0.4179414103881727
2020-03-05,0.4393972883231873
2020-03-21,0.41619949403114853
2020-04-06,0.4296439402324293
2020-04-22,0.433765965688987
2020-05-08,0.44591392995493695
2020-05-24,0.41584742667404506
2020-06-09,0.3930208633093524
2020-06-25,0.3739166732548026
2020-07-11,0.3766376314333147
2020-07-27,0.37583250059293216
2020-08-12,0.3311811052257095
2020-08-28,0.3461300656178354
2020-09-13,0.32058715313463493
2020-09-29,0.345749284528421
2020-10-15,0.21628508688783563
2020-10-31,0.311858981042654
2020-11-16,0.42954650868878363
2020-12-02,0.39068323982615577
2020-12-18,0.4376187198735679
2021-01-01,0.4189879304897312
2021-01-17,0.3935985545023695
2021-02-02,0.21550917068542969
2021-02-18,0.428560060083801
2021-03-06,0.4186184441457822
2021-03-22,0.41024455688196676
2021-04-07,0.4251549845837612
2021-04-23,0.3871903865918253
2021-05-09,0.3748887263815321
2021-05-25,0.3627955490552612
2021-06-10,0.33830643529132715
2021-06-26,0.35471726618705013
2021-07-12,0.32458360344691267
2021-07-28,0.30783963159143013
2021-08-13,0.29949464779824475
2021-08-29,0.3320168629931219
2021-09-14,0.29765596489841084
2021-09-30,0.3115608032255513
2021-10-16,0.22938315281840455
2021-11-01,0.4496695655608213
2021-11-17,0.4064821721958924
2021-12-03,0.31822127222441743
2021-12-19,0.3915265823785066
2022-01-01,0.42386256714060017
2022-01-17,0.4071511769352289
2022-02-02,0.47503130682267347
2022-02-18,0.43830063246106393
2022-03-06,0.4342887580045853
2022-03-22,0.4207162700608741
2022-04-07,0.42226168867104097
2022-04-23,0.43260868052810475
2022-05-09,0.388254004269112
2022-05-25,0.3747976519882994
2022-06-10,0.3434398608585658
2022-06-26,0.32802933038184817
2022-07-12,0.31805528500276686
2022-07-28,0.29442362242074466
2022-08-13,0.2778868843386828
2022-08-29,0.2777799509842674
2022-09-14,0.21498103407383978
2022-09-30,0.23720364455688187
2022-10-16,0.11042340105937222
2022-11-01,0.3589549684044233
2022-11-17,0.36259020537124786
2022-12-03,0.4048183965244865
2022-12-19,0.3105263690241012
2023-01-01,0.13848820695102684
2023-01-17,0.3965341311216429
2023-02-02,0.437921590639576
2023-02-18,0.3808129654518143
2023-03-06,0.41068610166811587
2023-03-22,0.4043256067673334
2023-04-07,0.4423515139536721
2023-04-23,0.42819013360739955
2023-05-09,0.3897685824966398
2023-05-25,0.3899661238042531
2023-06-10,0.3797592141671276
2023-06-26,0.3606225788599887
2023-07-12,0.3554284686536484
2023-07-28,0.35667626689856896
2023-08-13,0.33495046248715304
2023-08-29,0.33156541228555614
2023-09-14,0.36565477903391563
2023-09-30,0.3726512767807729
2023-10-16,0.35796165704798777
2023-11-01,0.3633161216429698
2023-11-17,0.3548564060031594
2023-12-03,0.36437489529830114
2023-12-19,0.3897329355985779
2024-01-01,0.41366796998420213
2024-01-17,0.4257586966824643
2024-02-02,0.4276893983714126
2024-02-18,0.420959957308878
2024-03-05,0.4517754130761324
2024-03-21,0.4353988141355046
2024-04-06,0.4339799984188473
2024-04-22,0.42686580757372106
2024-05-08,0.4053611273618467
2024-05-24,0.3987637678867893
2024-06-09,0.3849568503439004
2024-06-25,0.3631375760929716
2024-07-11,0.35797334967191075
2024-07-27,0.3385434658866313
2024-08-12,0.3294975966479562
2024-08-28,0.2995573642185152
2024-09-13,0.2966956439244207
2024-09-29,0.3006907344454106
2024-10-15,0.29654081745592525
2024-10-31,0.3250647798244919
2024-11-16,0.3730038467614533
2024-12-02,0.4331392414065588
2024-12-18,0.4462641943127961
2025-01-01,0.4005339707625445
2025-01-17,0.3933837677725117
2025-02-02,0.40385672385168775
2025-02-18,0.3668053205787017
2025-03-06,0.4071891295754604
2025-03-22,0.3831037236145149
2025-04-07,0.4010368882915642
